NU_INSCRICAO,NU_NOTA_MT
2289,a8c411d8342cdb098e1cf95684f42e9bb9378861,537.3816609116532
2290,88b2df87e6e0a8c9272d26276986e4854cc0a516,505.5725151433148
2291,fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,483.00835503999554
2292,0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,514.1853740419274
2293,f3ec22388ed99e774eb6061402dcccec6c752f4a,516.9825247805679
2294,a4aabcd700916946086484109b24e93fcf1afd5a,581.0844265036765
2295,e1fbacc49f716328a083f9dbf582634cc06a8788,575.5316609918143
2296,171b73d1f977fa036496f24235246fe1d4b908b1,483.00835503999554
2297,06b76c46f0ee949f0ab7be51f935ec3c28555c5d,483.00835503999554
2298,36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,549.8727844798525
2299,11673ed83a0b38c8c9eb7d433ce3e6be62728227,483.00835503999554
2300,0a7114f2651f9950f6b26403af84850cdfa6952e,483.00835503999554
2301,2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,425.3801356808219
2302,429852d4cee9e8493c4c0f9b39041ce36f273902,538.8692693235641
2303,6ad6009351c9509a0651c645a9b1fe17511f21a8,449.2523375514682
2304,0c48fa375c471885cbf20a651c6667bd37722c7b,462.68837186621096
2305,a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,483.00835503999554
2306,17588b6e96d3879ea23c2ca570e0836cd993ee07,482.7988556291462
2307,dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,528.3545571175043
2308,c5baf118bd7fba6fe5b151a3808e0a086a70a612,484.02489738937766
2309,d2a0ab1bdcbb6a935f251251bd351bceded53443,452.1867208606921
2310,2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,411.9026179368987
2311,77afc294bc91231448719e84c2172a01a8b14de6,446.85040390855113
2312,fe11eb3740005701931aba6ae42a0176c3b7bf94,483.00835503999554
2313,ceda53a524cbd1c0255de4af3f829ec8e698851b,388.32005717557695
2314,f42ba849a8b102e802c1d4eb6471114bdf2c92ca,384.96435652224756
2315,0e0f3edd6942644821f3a524324257f3a073ca2a,442.5153866212587
2316,23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,415.40260562488334
2317,f276df735911779a1ff5d835bcaf6d214d3effcb,443.9723701292159
2318,20b09a8ae57394e6cad0a2dbe1e436fb41430166,479.5699863521227
2319,298bcba6ae69f6f7d31a68dfce32acd5b1420b65,523.1534041258676
2320,6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,483.00835503999554
2321,f948ef2230e786ef593c7c4a86e47620453ae8cc,456.7355919225983
2322,eeecb5149ff0cbf59351b2a42b5d71814fee6158,483.00835503999554
2323,ac2e0816e652cf5260cb45260a9db9a29833b15a,502.5276218646106
2324,f8413a0ac36dc1a0a59b0773d379e6214bff12a3,425.1290912118658
2325,1a9819a1016e7e93f904c44fc6941801552e27fb,431.2578963970647
2326,2a13cec7699aceeeddef567b3cf896c1e9365cab,489.01147395385425
2327,62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,508.36877394010315
2328,a3d09f8b1233436ca38409f8c2127f3a57049cb3,526.2193635561744
2329,2a289379a56b3fccb4f825808cb8cb62e3464de4,457.4831611998981
2330,14a62b2ff36bc2ba66fcb6b4a2401359866b1435,555.4938299866792
2331,f1f40995a03ec646ede76673c4058d4286ee5d86,483.00835503999554
2332,ea4d2f256b094b4414574ea67320c3e2204fac10,483.00835503999554
2333,205142cfb5053b476483020f0128e68d0ff66a4f,445.206369499751
2334,974537a130b3e5947e0d114c2624859b10affa6e,442.44530433738055
2335,511409d7b89bbdc33908a9f7d8a88281725d30f7,566.0297476372627
2336,2fffc2354ce66a2749250070ce91113dfb3d29eb,504.72217608813463
2337,8ae80d6ac3e2828514467c5b6388ea1619ef001c,465.56901759337205
2338,232129e63278dac8d9f82baaf23c3534bae396d3,458.35874644750845
2339,f5187e928a06df7f5893dad371d369addd05a751,421.2552564487579
2340,e366080005222df476c35a67b0e008005e41916b,465.7293111147809
2341,c1fa33596abab41bdd213972ae7f9da1e6c4c279,483.00835503999554
2342,d0d090255785236abb819b4381eccc5bb4fa8780,483.00835503999554
2343,4eddf63f1894597b6fccb444d0b3af2fda07408f,482.46604314352135
2344,98ed70e91cd47bada7c7e04874e67081b9c0a0fb,540.2929667494157
2345,49350b0634798bde6649569eca496786e5d1bce7,456.14558796405936
2346,e046ad101fdafcc2bff2938bc966371938895165,442.6307223488094
2347,5f65e9cea038483e95b1571d789b04474742331a,615.5113967342697
2348,722d97009100f6a48bafc0d06bf27c4df3d9d0c3,476.83601977406005
2349,b17ced34952e5be0f0b3c21c873c8809467bfbea,444.08220898602303
2350,9b674f2aa793e02aa4cc1014cdf367ecb60b3553,543.4627436979843
2351,803162024415686a9cdd15cbce5ab265be727de1,483.00835503999554
2352,18c31ee038a03d960fff336e75fda48d49c13152,432.6801997667511
2353,2f4d0ba8b7960ef522a09e027c2e6b6205497075,597.6353080198492
2354,ec8023fe855579afd62dd4a8a6da60b7fc6793b2,437.6259385480235
2355,a8431c5dc49e110d42ca9b3b8ea956582bdc4844,483.00835503999554
2356,dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,486.955078891822
2357,1e6a6af52a2b0f254f198fc26312b8c47261aeba,452.77937389415507
2358,188cde61038965b9bc1c874f7d81f3fd7c3815f0,537.0804460917707
2359,6a2aa4caed6c6be94439dcd364528079b131287a,478.7656474178924
2360,c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,506.04069590604837
2361,5075256486748587164fc3170622af701b21fc87,437.2683153403179
2362,12357b2bb019bf1694ffe33a3218bd3bd54c45cd,466.95059803705664
2363,d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,483.00835503999554
2364,89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,489.69020763762757
2365,75b7f61b22b17fdcc865fe1a75238f4090f25d7d,480.2650358840351
2366,92d49b237a1812dc06948114e9d1ed2ef1b46768,483.00835503999554
2367,7a48ae2165b2829894c952ab60838a7af20168e0,581.1591315036314
2368,1ad51bbf7c21c610b0ac548d521f32e674fb524f,477.2255497041038
2369,c7eac1d3a958cdf037b5ba6b40091feddd854f11,474.644259814975
2370,835ce6032947fb96ecde73b33b6caf66ae4e556d,407.8711883868609
2371,0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,483.00835503999554
2372,425f9cc3da2ba9f7456741f422840246688bbda8,502.1500035890627
2373,b6e88ccc0391dece267c4d9b48c44490903b46b4,496.29822780824617
2374,d7629981932ce24db6a7b5b517fb45a596617b38,417.48270685780034
2375,310c3f8dd45384575fa7e50214be3bdef8544d34,487.83826479355145
2376,53d44c22cf452cc8853c229cf25fa07a2abf1f28,483.00835503999554
2377,13eccb901c037133fe76ecbbed58904572ff2775,483.00835503999554
2378,d17a26497cbda25c25835ce0b4aa419ed30f2a78,429.31695166221533
2379,89504f44cdc890073b19be26e62574c50615536d,464.7101613989693
2380,abc18711518dabe7e3a5b7baa7de479630772981,483.00835503999554
2381,475716bd9be22aabc54e6b6ef5958519b2416786,414.11511362957833
2382,11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,581.7312343855222
2383,86c838eb84d6b2b11398ebf5a2e4702e1abac79d,519.1520236988092
2384,e6d95d1352ec259fc7e96050ceda73ac60f23e4a,430.33428318112954
2385,cfacab7dac22d85fa964377ea32b4be78a3b648e,566.5274875266996
2386,fed57b217d41195d999e8bce552d49eb76f59688,439.006399113763
2387,dafda14a14ae17b06457a9c751ca709641fa2a43,445.3540792178661
2388,e254342fabb9a77fb9d3e975a61a3e30928adfda,594.5000829120763
2389,2a099b53c306338d95920b9ea1d7a786ecd29137,528.8182319932737
2390,ab26f24b43b865caeb74cfe83bc887b3af2fedd9,483.00835503999554
2391,2983370b79c09bf78418e4335e0884bb926a5fb0,592.6229876769353
2392,0807d301b8c5484c9bace1f909f1e76b8656c91e,483.00835503999554
2393,4816f04ccbaa1e4b65de8f216a428e1a35cec252,393.18198621773956
2394,00ad5d5600298c70d3a4511ef2e84a483bb22c86,419.4810923344723
2395,7b807ff1f62f5e196af28f0b495c359dccba903e,498.4564505063284
2396,3827e819a620d8f9a085c22cea412b1865aed0c7,474.0086411452131
2397,8f8c6bc5499c24cda37005caa310b7207d7801ed,483.00835503999554
2398,5d26e9941bde49a3523668999ea53f4cd6d7c9e6,414.0065189617459
2399,da2d48a8443b76c28d3073a76005e912d2e152b4,440.1273454777706
2400,3e5fa0fda2258366ec6de455735875bd7a86e30a,483.00835503999554
2401,9d8fbcca019a71a67c870dce2de462a019da9c69,483.00835503999554
2402,3dfe82e880147acb09c7170075a65b923c53b6d0,483.00835503999554
2403,c6b1200a3cda2550da02561106d01d043db73a44,408.60195105915363
2404,9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,546.7438839656343
2405,17a85e2166e19b1993126fbff01206beae738a06,390.09263145826066
2406,ca61f22d18a2a12d4b334bc0886508a65fd06cf8,439.2949228673825
2407,9f9fc65511e3191de84d8ee129a1e499bfaeadd0,558.8041232665164
2408,14fd5065cb7cd8bb434afc81af8d05d7b92a216c,457.3978476470874
2409,c28e871925f763bd88d85acdaccc17c85f21835a,486.69219081998295
2410,0ebc697a57f14982a84f3eec580484644f6c000a,483.00835503999554
2411,bd507a7d96c89d9e0991798a6f9e7e452c5570ad,565.4751400824257
2412,d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,460.37384933303736
2413,446ced3e5fde8d61781304cb4e9e9fe131628a50,531.9775502465914
2414,8e02a8d2104547a599667b38312691bd19b3bb05,485.1818890530148
2415,e490a4b077b1d2750db453b48f6ad43a55cbedcb,455.6228236505766
2416,e4c9df4005db1531039b317e86eaaeac4b06c4fe,473.1182748114718
2417,85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,484.3763612045955
2418,281fdf12804aeed37efddf06d2f156149fa25757,498.72399706021685
2419,b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,476.6328799423972
2420,87fdb4510def669e4fa6434518d67d253058d250,483.00835503999554
2421,e1e7281374350c1d8823d83d22a4f29aafada269,424.0606139268139
2422,9cb8f42151a04431bca0fe29f4f8b9474ac6173c,373.5217084274115
2423,6769b690480fee480998f11ab1791b1ac6ea398f,609.4676382493817
2424,1e2bdf3db4cfe8a735053ac6fc31928cfe675822,455.6205763081652
2425,ef0b14ee71e890ac849c112effd0da453baa737a,446.89336310983464
2426,2c1318677c2f31dbcacb31e0645576ead8f10e36,531.2659478689332
2427,ba2f1709027e9bf363be7f6de512132f7d4af757,510.01095080810927
2428,024cdddafe69a9ecc38a160d9ba4c297650d4baf,518.0609123652025
2429,0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,585.4602597812243
2430,f92b5beeaaf6d7050f6e3fa08c3841093461c99e,464.4762473508181
2431,6e91321e228d6d4dd87f9730a6551d72b33931ee,548.815865827354
2432,1e48758bf7f8af48969afa1e56ffee66f92f41d2,452.2771841616221
2433,78ce05c90219380972197a06065cfb5a684f8b86,432.20256699041516
2434,39aad74d8e9084f2facfccae4199d91c62db98c4,551.1402262193881
2435,d1937748cc2c90942de393c34c2255137c803eb2,483.00835503999554
2436,c133dc2945c16fb60ae37db0bc7743959f3da3d8,448.3954338590953
2437,83fa6da48f33782c6dcc3ff3a64a94022221df13,483.00835503999554
2438,d26a47079931199956f0b05bd3dcae4a0273459d,465.3550914957776
2439,9cc4861e6d7a0a86caed8d7b063635cc90133b5a,440.9584178036392
2440,d302df44c6e15373315852331ebd3b6dbbb4f2cc,419.5411246834688
2441,7c75c93b5545fdd9e5beb09c956a693548424643,483.00835503999554
2442,85850927c26adce658c878c72674532ff1355a0a,396.5818785469949
2443,d1244777ca02ba8c470c11d07fd4d1f1aeef2841,483.00835503999554
2444,ffbae0ca9e948254b873fc862b12fe39957058e3,401.274137875212
2445,35338f06701599600faa271b375044621238af07,567.8138040454614
2446,d44b87fb81b1c525b44b845d8f4311b137a7ca55,473.63897348859297
2447,b96064b65630b4832f20c47ce3b7ed5f9be9a052,483.00835503999554
2448,f15ba67882369b617b42295b716c82d8e5af5c70,483.00835503999554
2449,4231b98f39f34149443bd70a4ccef54336a925b1,399.734442941809
2450,f35249833d1bebb70b5fa6345904cb0e3f222600,543.5073089092125
2451,407d69d21909f9944c6ae17a2a3266993b2a5846,573.5625548686598
2452,5eb3d9141dea67e92d64e4de349dbc84f7e4daad,500.3570746629327
2453,e4af0fe1eece28c3316bdb5f7859e0555d816adb,447.1920199694995
2454,01ece8c37e9e349da24020b3a914426b212bf893,463.05949414962583
2455,e2340afbf8f44e672546d21c55a7f16918540ae5,408.0049379462225
2456,b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,560.7994507620292
2457,fa6c1cf41ff915d405e1f65f10f564a117baba9d,508.8799562917116
2458,95b67d2b35b0e9d32ffa518017824bb909f823ff,483.00835503999554
2459,601bc46879ceda8acc99c9e024bcf5ae418bed93,426.0321882049809
2460,038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,470.21552474844725
2461,8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,435.46916897806494
2462,238f25431ccbb438872d987652ccf5bc75c0de28,483.00835503999554
2463,e764e0c5d6420b20733cd195050ece92813088a8,423.895241297233
2464,5885904584fd96c4b81b1c7dba12d3069f1279e7,483.00835503999554
2465,f3d828523fb53b206d38e0d6c383dcb8386fff06,483.00835503999554
2466,129760f8a10b98f61fc894a2643cae4cfb0bb4e2,483.00835503999554
2467,d93f82953b232e32f09c49980023a6dd5190f82e,483.00835503999554
2468,ebb32cf7d8b122a5dabd41723d31d834147b0944,444.07389329493014
2469,26451da54b7c50dd68a91b78480fae246c5c9533,483.00835503999554
2470,7ede2e4d7b38337e9819adbcd29f493efaf1422f,453.8798703437248
2471,b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,483.00835503999554
2472,27d03b6f1128b3834d6da1fbab4fdb51f29528a1,407.1966040227645
2473,4c655a6be04f11039d8691c84f32a127aa31302b,441.9338261287656
2474,9b11807d3cd299ae7c4673b996efde237367869f,509.0041784581277
2475,29fafe8bae98f668dd51b9f8be530d27463d1028,435.4316262196926
2476,e8f1b07f87537cb6dfa1ad1427023dc333615908,593.6040627920254
2477,36aebe2504c407fae6a55dd78b6088606650b14e,436.1087077012947
2478,32d60cd95e9dabae2aed8f052195d6eed8703ed1,404.4488944180017
2479,6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,483.00835503999554
2480,ef18490c7eb36b305d531c27369096537d08755f,457.5527133241164
2481,c69a7ad481dacbef32e5b399675ec26c653c0983,395.84476461904063
2482,cf762d282e71afd27f192bfecbea9deecf0e48dd,430.03363375167544
2483,8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,482.89565903116755
2484,f97331e59feafd161d011018f9c74fba1fae199f,531.993073251645
2485,58aa87c8d62f7e274075e201f0321699b63a2449,483.1447946824556
2486,2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,558.3579748453162
2487,22a5b471349d6a7f6481f7e41e759d42d700f321,483.00835503999554
2488,c098d4843d7e2c6f092659d6c7e856561e1bf965,402.79071576228716
2489,69b82b274c4e45630e076443ad0f92022d55f561,437.15200251932623
2490,88c09b0e47df70ac2a800ee9356c07c149e47965,483.00835503999554
2491,c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,615.7202448387409
2492,130552305b1d235736ead954f3a39a31a5e26a85,494.0815310895045
2493,4568958f97d91d411e056f26e468826db0f65252,508.29757283708744
2494,cbf871506b2a8d2a250a613b163fd36613967987,483.00835503999554
2495,38a2d03c567e15017340fc668151031745829f6f,403.7447158584937
2496,6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,388.18082037124776
2497,f34367830fcea24bed44531a21723c743aa23388,483.00835503999554
2498,898940208d1a3c6a9ea725ea81f70d9b19de9d6d,651.8894959174731
2499,2947711097206170cb5cfcad8b3264e7d46cf84b,450.0813759877183
2500,e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,429.6037031545278
2501,4236bab9aa4fda581822d73b2673e18173259236,611.2768510258275
2502,8b74ecf4de459564720217586afd122cdd9a8dc7,524.3458485697206
2503,3159104a8cb51f88391d02e5679c7b8164e3cf3c,419.494522533983
2504,b7e095ed890bd1d17a60cf3a9b09d66412ef838d,404.9548386406435
2505,ea71616417d91e7c2de90e3cc7e429379b8cf720,409.57171560786486
2506,b88b2ecdda851269372c7abd185d062a7e6d2c06,448.84250716366904
2507,9c73e772e63092cb448869f90d7a2239dded321b,508.793210026062
2508,6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,502.26010971336615
2509,98aa4c1c55ff040e12b69753c3dd1b04875ef742,543.1661601654857
2510,c48349804ad466de8b8c6b8e32897f1f45e9c3dc,415.1708908314945
2511,d945f52c48de4820b70d2ff189e79d3533d6ad19,568.0307187505355
2512,8fe2c10948fd33bdc81b52c706b0ff35eb98363e,450.5140612749998
2513,52feee56c52b89353482d8ff79596da74721397d,483.00835503999554
2514,4e18ab8ae4fd83938f5494798f508d5367cac2d2,480.53114157864024
2515,7730709b7ca12db00680265a9cc539d8aa1fc514,454.7196872688837
2516,8cd4a434960e502f24fc78dc6dec07b6f334b4b5,428.33604710953125
2517,a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,441.4477881925107
2518,54ff102165b4e93fac3b1f5da7f71819da23748e,483.00835503999554
2519,d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,514.9273424768637
2520,2d5560d6dbef33600be60952b3aca292c59ea7b0,509.8926159885819
2521,980beb6549cdfb6c50c021ebac3193ab8a767283,519.9030760208354
2522,49ce40d232d573f1b4c2dedaf7d62b51a41f376a,452.2625249719742
2523,976c956801b752be72d06bf859a82f6f8d81f125,468.6778020239507
2524,d623c0a31c3bed84a4bb48d84e71fd2680276aba,484.619704015643
2525,18f200b076c037a10fa275ac170a70490f5dfbb2,641.8406341699153
2526,42d7da47303db95ea24874a9982c45e9154fe14b,402.9263739604158
2527,3eafd7a24678d09e9e32a45cfadd28505e3868dc,486.786150722755
2528,cee30066639835f12782e9590849ca897ac1b171,456.30604597255024
2529,18130c488765f063eceb9fedfe87e7cdf2fbdb0d,487.6175056015998
2530,0181d96df3733bc40c221a488d453f150d34d829,416.5462577240216
2531,c9d8c520f64aa59e3b241482268d5071698514b7,483.00835503999554
2532,e4429cb4643af3638695f52912a9594f6bb5254a,473.59075704614173
2533,02b349161484b5bdda3e5de7767518da1ef52564,626.7584924260264
2534,31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,399.8495764360527
2535,23aa1ab1064be4febd0b0e54f239176bac13d4a2,454.2442021689894
2536,813c8241c45c9baf7cc1ecae80a0690059c3d99f,388.15392101070967
2537,27ab51f4028992f4d54134a73a8bf348d9d8474a,476.7163590073166
2538,e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,483.00835503999554
2539,4b213cf1f92a34b91d49d99d859efe8a2914694d,445.7680999760411
2540,63393ce3741aba030985130fbdc82348bc5c964a,484.7089637105
2541,a0844cd384bb27f263b50028a152e1aea6f3041b,409.6057829668731
2542,606410be41322d2521a4eb5a9ec1eace4c3f7ee1,463.82564498865736
2543,175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,483.00835503999554
2544,05bed747735a3b719cf869424f7a86c902bea946,483.00835503999554
2545,d0acd5258d606e92178448427c5c8b15ab1b4fc8,499.6729359624416
2546,f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,442.38068446460176
2547,97b06064bbe6f8ef5c82aad4c36edd13027bd276,466.93542240412313
2548,f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,693.2334442834635
2549,fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,396.55062195058304
2550,51e6eb7de613c8b30620286f5c0f462e81001120,471.06845199230486
2551,dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,485.78672233504426
2552,72fb4a27711b359a6195f60a1ecd7e363180e008,418.31137601168297
2553,02b14c28322ce1f776ca1ba0ea56a9964d681fc7,442.67465574953485
2554,39d2bd056fe559e69df7f1ee9598823180c8f7e6,487.7821409476069
2555,149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,548.10588171412
2556,449e100c1d2dc0a74be99f3aea887ac2c80af9cc,447.3956993043283
2557,a619a9d3ca266f111b5d1a0a7404ac00f89453f2,505.4560387200716
2558,4a514b8fa6795dcd5e14ecd1c907d540244f637a,483.00835503999554
2559,1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,562.5215538477894
2560,13377ed3698676358403b48d0eda8c7ee1d6aecc,483.00835503999554
2561,0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,467.0485959413073
2562,ce766367ff6851524770c40400c6ba253659f78e,453.0700507521764
2563,ec4b170cd9fec2885fdc24b4b54c2dea7433af59,483.00835503999554
2564,a69d75df09174f2e48c58f4de054e5aedfb3dd93,456.7228356879071
2565,ffd73716669770ef69fb5db55c040b4bf9ca8876,579.8900482139104
2566,d4348ecffd6bcf2240a87e2894b44b060871b4a8,571.6627949789029
2567,a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,526.9822207601078
2568,20b0239ad3768ac025647a4114172ab3732b56cb,531.5054000653265
2569,e4fce8a6574ac028ae294e2df0adafbc01cf0d46,505.10890948178354
2570,841018c0f460b185b0203cd15e9d649e226f0177,448.990781222078
2571,df2acc0d65eae18026825eea094d5860a7596d0b,506.16867277346074
2572,3e496cde35ea69dd40732f9173985b576e676117,483.00835503999554
2573,5e39822518efc205895979466db22326f89c5141,441.30920551711796
2574,f84c83e72774e002b242e071238bdd0325b3d776,501.84499892053867
2575,450cca333151ec503717ae505d19a34e1eb101ba,483.00835503999554
2576,1f3bf345c9b7fd0f39936c2787837b0ad63272fb,483.00835503999554
2577,5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,552.8165562788733
2578,04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,483.00835503999554
2579,a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,425.93887765516996
2580,77b19663f69d3e984be73a22a31d776e7c04c45c,442.71030729372785
2581,675adb56716f130faa018d3736a41be1e2a17d31,483.00835503999554
2582,54da87b25a92c3b2315e1a6120398c2712416a14,465.93280076200625
2583,33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,398.75865716518825
2584,b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,583.0089692132269
2585,6d0b3f38be1ec7bb211171c5c90845fca38a67ec,498.2165107801414
2586,48bfd5beef96980f829cc0105a9f6bdcbafc58a1,536.1372951037802
2587,6583c26f055db28ad39587d7222d4bb841e8ea67,483.00835503999554
2588,db9fdf021693e9620c80ed9a4d414557fd6d19f5,483.00835503999554
2589,bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,490.4434475651233
2590,a16fec7d39e6888925c45547f002554482b7cdec,519.5434382325309
2591,dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,501.05817368486527
2592,422706a8f501b893c3afcf0568ed96d27e48c23e,420.1068002175135
2593,910beddbfd181b30cbe00ebf15707179709b2e1c,483.00835503999554
2594,be5ba4c4aa6628688aa6402e8d97c28ddad1681a,483.00835503999554
2595,2ea05555158319a6deb81688815814e56eb1d0f7,584.5270748650696
2596,57b58443cda566f5cf3bd4e500b8623eb9709975,412.40549300479364
2597,1276389d1bedd7bb0349f43ae9f1b45d7e07a900,590.1530335636755
2598,b4d5188a4fdd2a86d6f769578fbbecfafff742d1,480.4850799875555
2599,e19c44f83bbd09c6a4225663c603f66d32b8edb6,469.15487907410835
2600,7d792999dcf5d87104871e8f4030b7d777ebeb48,645.875511429924
2601,aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,483.00835503999554
2602,8c000f24fa59f6853dd3934d184bed253ad81c40,493.8954530750102
2603,cc1018598e1fc9a11fc3e0f37b20afa3148783ba,483.00835503999554
2604,dadee048244caf3d6c6e6fb9fa46f047f30333a7,600.7056340537713
2605,92d26d442aa39811a925e409313c2155c70bd207,403.20640849453855
2606,9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,619.155064777409
2607,51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,434.79834714976585
2608,e0046f52481512ec10030f695dd3d56c14963819,483.00835503999554
2609,4c3d0438add4c03cb81a25c5eee309226aa28053,453.17987335043983
2610,a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,469.5962570424725
2611,a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,408.8089085639032
2612,0ae9567502f385d06a8367de33e93952a2ab70c0,447.8799311615889
2613,69d2ddc8bdf8d604a71a2752b116907482329a27,483.00835503999554
2614,a1203344dc3ac6e15e54db1b21423904cdd91800,483.00835503999554
2615,c759ad904d22197f1cf3b5ef9e41ee1609513cea,511.9448184225212
2616,9c116780cc06704304d288d079076f160a17e16e,570.5176716685851
2617,5ec30b784da3aea81e18bf21e7892e19e48bfe8c,482.09462125920544
2618,29ff45ccdb3218636888020586ad0937061d5fce,480.0039423776957
2619,53b40f113d9d9e8d8912f8617f6dc02ce58527ea,466.3166695003021
2620,56de6d3b1e9154dc987213e9be4c1cd4afff4844,428.4115327059574
2621,42e41941b2e875c39adea29e0316d4463b645bc9,408.0370337056838
2622,8bd03c9e28441366b398da85e8cc788bf1cae5e6,481.5333164938463
2623,3ace49b9611aa1c405b2c02d2a901e6b444a7b01,545.8845661644145
2624,c5a416e9d46068859aa2aba316db0653b8bfe95d,446.28130058091455
2625,79241e179af88eebfc54cb143d00a31f32dc1543,459.8085833896629
2626,08388faaa66a1114f5c9f268f91604a87c53bc1c,574.4629928384566
2627,c5b5e075d4bfb13fb80a3220ff735a47c3064e96,619.9695301171002
2628,755163a5846bc975b2f56d173b8d007274af14e9,483.00835503999554
2629,9dc8176b2b435cdabef75b6bdba80010da32bdac,452.2339475783862
2630,db58077a6d9064040df91d4c211f102003d2e1e2,483.00835503999554
2631,ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,508.68558908908
2632,16397992b0106ec27c19b528b0e054cd177ebc22,450.531006672176
2633,ac31ca75101445def2cf48e297b8928655378167,441.4028712375386
2634,278fefb75892bd65c121cf6c61ee1a4b78cf7929,484.99533970763764
2635,8fe81ee79ae22a3b9cd83a833861e0970c565c29,460.7243134243031
2636,2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,483.00835503999554
2637,172c3201202c7da0b9a8233e72fde6d0c6f8d388,448.078265072342
2638,798aa833377b56d48abf3216c1b5a631c3149322,634.7489868151965
2639,1e640126b34faff7accbcc0682260a5ab9476f66,402.1163054543566
2640,ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,496.13504550986664
2641,5bc8c472a9d28a0d0f92c9f46470258394d7e363,432.62387425266246
2642,826b79288e1f91a3e15010d40bef197c37340b69,471.1458441017093
2643,6c6b6f825e9bca4c092d2e3dabe056ec8300d921,464.28464106228535
2644,1653a4b2843735e9649b54a57c6146d3c8c2a5a4,483.00835503999554
2645,f77d32cb03e2d5c6607c3169151b8b24ba11cd14,483.00835503999554
2646,fcd382593b2bba0637f03548f6a0d7da6835f51a,411.3244516737024
2647,de5a01f34e0029656f45f0f7c29d71f9a2d7be97,439.3377687402528
2648,a7cc1691397eb337db3ab74d7f15d2682ce98f99,582.8640528620367
2649,a23b332bafcca06eb8cefda864c756f5791de732,375.3790825886165
2650,ff298bf688bde9db13791da42e91b7d40a02bd0a,446.97155850928107
2651,0d46f75ddcee3b4587305b7316f53d3a3c149bdf,466.63142097925277
2652,ddd777e1831b4503bf1ab99610fd57852b52b2c1,581.2415991798578
2653,19e929094c9125d910057a57e7f5848a0664b815,489.3676499154921
2654,c3b3a42edbd7966a308858e9c60a0f5699280255,436.644603557421
